"","datetime","do.obs","wtr","year","yday","hour","par","baro"
"1751",2021-07-12 04:00:00,6.6815,16.6149166666667,2021,193,5,31,79475.47
"1752",2021-07-12 05:00:00,6.75391666666667,16.2636666666667,2021,193,6,0,79502.21
"1753",2021-07-12 06:00:00,6.83225,15.9376666666667,2021,193,7,0,79515.58
"1754",2021-07-12 07:00:00,6.96716666666667,15.75,2021,193,8,0,79502.21
"1755",2021-07-12 08:00:00,7.12675,15.8659166666667,2021,193,9,0,79468.785
"1756",2021-07-12 09:00:00,7.16641666666667,16.2275833333333,2021,193,10,0,79455.4175
"1757",2021-07-12 10:00:00,7.17733333333333,17.19025,2021,193,11,0,79440.716
"1758",2021-07-12 11:00:00,7.11441666666667,18.9015,2021,193,12,0,79448.735
"1759",2021-07-12 12:00:00,6.96516666666667,21.1110833333333,2021,193,13,0,79462.1
"1760",2021-07-12 13:00:00,6.72125,23.275,2021,193,14,0,79475.47
"1761",2021-07-12 14:00:00,6.44608333333333,24.8119166666667,2021,193,15,33,79488.84
"1762",2021-07-12 15:00:00,6.20683333333333,25.5633333333333,2021,193,16,190,79482.155
"1763",2021-07-12 16:00:00,6.01216666666667,25.6060833333333,2021,193,17,376,79482.155
"1764",2021-07-12 17:00:00,5.896,24.858,2021,193,18,559,79488.84
"1765",2021-07-12 18:00:00,5.84858333333333,23.9704166666667,2021,193,19,717,79482.155
"1766",2021-07-12 19:00:00,5.85433333333333,23.0634166666667,2021,193,20,842,79482.155
"1767",2021-07-12 20:00:00,5.89641666666667,22.1668333333333,2021,193,21,922,79462.1025
"1768",2021-07-12 21:00:00,5.93825,21.21075,2021,193,22,948,79422
"1769",2021-07-12 22:00:00,6.03133333333333,20.2793333333333,2021,193,23,924,79381.8925
"1770",2021-07-12 23:00:00,6.14183333333333,19.4128333333333,2021,193,24,729,79355.16
"1771",2021-07-13 00:00:00,6.27566666666667,18.5213333333333,2021,194,1,791,79341.79
"1772",2021-07-13 01:00:00,6.41175,17.82125,2021,194,2,462,79328.42
"1773",2021-07-13 02:00:00,6.53675,17.23425,2021,194,3,57,79341.79
"1774",2021-07-13 03:00:00,6.64708333333333,16.6800833333333,2021,194,4,86,79355.16
"1775",2021-07-13 04:00:00,6.74641666666667,16.1989166666667,2021,194,5,41,79361.8425
"1776",2021-07-13 05:00:00,6.82383333333333,15.83325,2021,194,6,1,79395.26
"1777",2021-07-13 06:00:00,6.88075,15.5910833333333,2021,194,7,0,79408.63
"1778",2021-07-13 07:00:00,7.01541666666667,15.4111666666667,2021,194,8,0,79408.63
"1779",2021-07-13 08:00:00,7.18,15.5504166666667,2021,194,9,0,79408.63
"1780",2021-07-13 09:00:00,7.22275,15.9369166666667,2021,194,10,0,79395.26
"1781",2021-07-13 10:00:00,7.23941666666667,16.67625,2021,194,11,0,79381.89
"1782",2021-07-13 11:00:00,7.17508333333333,18.4118333333333,2021,194,12,0,79381.89
"1783",2021-07-13 12:00:00,7.01016666666667,20.7145833333333,2021,194,13,0,79381.89
"1784",2021-07-13 13:00:00,6.75808333333333,22.9459166666667,2021,194,14,0,79395.26
"1785",2021-07-13 14:00:00,6.495,24.4683333333333,2021,194,15,14,79401.945
"1786",2021-07-13 15:00:00,6.26308333333333,25.2349166666667,2021,194,16,159,79401.945
"1787",2021-07-13 16:00:00,6.06975,25.2860833333333,2021,194,17,363,79401.945
"1788",2021-07-13 17:00:00,5.94633333333333,24.5366666666667,2021,194,18,545,79375.2075
"1789",2021-07-13 18:00:00,5.90325,23.7499166666667,2021,194,19,715,79375.2075
"1790",2021-07-13 19:00:00,5.90358333333333,22.90725,2021,194,20,842,79348.475
"1791",2021-07-13 20:00:00,5.93233333333333,22.0393333333333,2021,194,21,926,79335.105
"1792",2021-07-13 21:00:00,5.97216666666667,21.1479166666667,2021,194,22,952,79321.735
"1793",2021-07-13 22:00:00,6.084,20.1330833333333,2021,194,23,921,79308.365
"1794",2021-07-13 23:00:00,6.21941666666667,19.1586666666667,2021,194,24,838,79315.05
"1795",2021-07-14 00:00:00,6.35908333333333,18.3371666666667,2021,195,1,718,79281.6325
"1796",2021-07-14 01:00:00,6.48758333333333,17.65175,2021,195,2,412,79268.265
"1797",2021-07-14 02:00:00,6.60666666666667,17.0306666666667,2021,195,3,32,79266.0366666667
"1798",2021-07-14 03:00:00,6.70875,16.4606666666667,2021,195,4,31,79321.735
"1799",2021-07-14 04:00:00,6.78608333333333,16.06225,2021,195,5,31,79361.84
"1800",2021-07-14 05:00:00,6.86308333333333,15.7064166666667,2021,195,6,0,79415.315
"1801",2021-07-14 06:00:00,6.91841666666667,15.3790833333333,2021,195,7,0,79428.685
"1802",2021-07-14 07:00:00,7.03475,15.20775,2021,195,8,0,79428.685
"1803",2021-07-14 08:00:00,7.20366666666667,15.3305833333333,2021,195,9,0,79415.315
"1804",2021-07-14 09:00:00,7.24391666666667,15.695,2021,195,10,0,79399.7166666667
"1805",2021-07-14 10:00:00,7.23775,16.6534166666667,2021,195,11,0,79395.26
"1806",2021-07-14 11:00:00,7.16358333333333,18.403,2021,195,12,0,79395.26
"1807",2021-07-14 12:00:00,7.022,20.576,2021,195,13,0,79395.26
"1808",2021-07-14 13:00:00,6.79433333333333,22.7855833333333,2021,195,14,0,79408.63
"1809",2021-07-14 14:00:00,6.53845454545455,24.2347272727273,2021,195,15,31,79408.63
"1810",2021-07-14 15:00:00,6.25133333333333,24.998,2021,195,16,197,79408.63
"1811",2021-07-14 16:00:00,6.0895,25.0190833333333,2021,195,17,396,79415.315
"1812",2021-07-14 17:00:00,6.00058333333333,24.3506666666667,2021,195,18,587,79408.63
"1813",2021-07-14 18:00:00,5.96133333333333,23.4945,2021,195,19,754,79408.63
"1814",2021-07-14 19:00:00,5.928,22.6433333333333,2021,195,20,878,79408.63
"1815",2021-07-14 20:00:00,5.92041666666667,21.8033333333333,2021,195,21,950,79408.63
"1816",2021-07-14 21:00:00,5.92641666666667,20.9420833333333,2021,195,22,966,79408.63
"1817",2021-07-14 22:00:00,5.99733333333333,20.0219166666667,2021,195,23,932,79403.282
"1818",2021-07-14 23:00:00,6.09858333333333,19.1719166666667,2021,195,24,851,79371.198
"1819",2021-07-15 00:00:00,6.23675,18.386,2021,196,1,721,79360.506
"1820",2021-07-15 01:00:00,6.37183333333333,17.6125,2021,196,2,416,79365.852
"1821",2021-07-15 02:00:00,6.535,16.86175,2021,196,3,67,79360.506
"1822",2021-07-15 03:00:00,6.65866666666667,16.2765,2021,196,4,52,79397.934
"1823",2021-07-15 04:00:00,6.74916666666667,15.841,2021,196,5,35,79442.05
"1824",2021-07-15 05:00:00,6.81533333333333,15.4483333333333,2021,196,6,0,79483.492
"1825",2021-07-15 06:00:00,6.9025,15.0875,2021,196,7,0,79488.84
"1826",2021-07-15 07:00:00,7.04275,14.8574166666667,2021,196,8,0,79499.536
"1827",2021-07-15 08:00:00,7.18225,15.0285833333333,2021,196,9,0,79510.232
"1828",2021-07-15 09:00:00,7.22183333333333,15.3626666666667,2021,196,10,0,79504.884
"1829",2021-07-15 10:00:00,7.21891666666667,16.2540833333333,2021,196,11,0,79515.58
"1830",2021-07-15 11:00:00,7.14,17.939,2021,196,12,0,79510.232
"1831",2021-07-15 12:00:00,6.9685,20.10825,2021,196,13,0,79504.884
"1832",2021-07-15 13:00:00,6.7295,22.15025,2021,196,14,0,79536.966
"1833",2021-07-15 14:00:00,6.46925,23.6620833333333,2021,196,15,31,79547.658
"1834",2021-07-15 15:00:00,6.23791666666667,24.3910833333333,2021,196,16,200,79553.006
"1835",2021-07-15 16:00:00,6.05108333333333,24.412,2021,196,17,400,79542.312
"1836",2021-07-15 17:00:00,5.942,23.6660833333333,2021,196,18,597,79542.31
"1837",2021-07-15 18:00:00,5.90408333333333,22.78875,2021,196,19,763,79531.618
"1838",2021-07-15 19:00:00,5.90275,21.9433333333333,2021,196,20,880,79526.272
"1839",2021-07-15 20:00:00,5.94933333333333,21.1125,2021,196,21,951,79515.58
"1840",2021-07-15 21:00:00,6.00708333333333,20.2075833333333,2021,196,22,975,79515.58
"1841",2021-07-15 22:00:00,6.12441666666667,19.1961666666667,2021,196,23,948,79510.232
"1842",2021-07-15 23:00:00,6.26833333333333,18.21775,2021,196,24,871,79483.492
"1843",2021-07-16 00:00:00,6.41266666666667,17.3251666666667,2021,197,1,749,79467.448
"1844",2021-07-16 01:00:00,6.55983333333333,16.5285,2021,197,2,427,79462.1
"1845",2021-07-16 02:00:00,6.71175,15.7876666666667,2021,197,3,29,79462.1
"1846",2021-07-16 03:00:00,6.84275,15.1173333333333,2021,197,4,26,79488.84
"1847",2021-07-16 04:00:00,6.94958333333333,14.5195,2021,197,5,31,79536.964
"1848",2021-07-16 05:00:00,7.04408333333333,14.03625,2021,197,6,0,79569.05
"1849",2021-07-16 06:00:00,7.13766666666667,13.6021666666667,2021,197,7,0,79558.354
"1850",2021-07-16 07:00:00,7.26908333333333,13.3018333333333,2021,197,8,0,79542.31
"1851",2021-07-16 08:00:00,7.44616666666667,13.4036666666667,2021,197,9,0,79558.354
"1852",2021-07-16 09:00:00,7.49408333333333,13.7625833333333,2021,197,10,0,79569.05
"1853",2021-07-16 10:00:00,7.47841666666667,14.7626666666667,2021,197,11,0,79569.05
"1854",2021-07-16 11:00:00,7.36158333333333,16.5778333333333,2021,197,12,0,79563.702
"1855",2021-07-16 12:00:00,7.15791666666667,18.925,2021,197,13,0,79579.746
"1856",2021-07-16 13:00:00,6.87183333333333,21.20925,2021,197,14,0,79617.174
"1857",2021-07-16 14:00:00,6.58091666666667,22.9130833333333,2021,197,15,32,79622.52
"1858",2021-07-16 15:00:00,6.33616666666667,23.7805833333333,2021,197,16,201,79622.52
"1859",2021-07-16 16:00:00,6.133,23.94125,2021,197,17,404,79622.52
"1860",2021-07-16 17:00:00,6.00833333333333,23.2460833333333,2021,197,18,605,79622.52
"1861",2021-07-16 18:00:00,5.96383333333333,22.4320833333333,2021,197,19,773,79635.89
"1862",2021-07-16 19:00:00,5.959,21.67875,2021,197,20,897,79643.912
"1863",2021-07-16 20:00:00,6.01675,20.8759166666667,2021,197,21,964,79649.26
"1864",2021-07-16 21:00:00,6.06133333333333,20.0164166666667,2021,197,22,983,79622.522
"1865",2021-07-16 22:00:00,6.1635,19.0993333333333,2021,197,23,951,79595.79
"1866",2021-07-16 23:00:00,6.316,18.1733333333333,2021,197,24,871,79574.398
"1867",2021-07-17 00:00:00,6.457,17.2555,2021,198,1,747,79542.31
"1868",2021-07-17 01:00:00,6.60358333333333,16.4649166666667,2021,198,2,426,79520.926
"1869",2021-07-17 02:00:00,6.76883333333333,15.6166666666667,2021,198,3,28,79526.272
"1870",2021-07-17 03:00:00,6.90116666666667,14.89525,2021,198,4,24,79563.702
"1871",2021-07-17 04:00:00,7.03391666666667,14.2789166666667,2021,198,5,29,79579.746
"1872",2021-07-17 05:00:00,7.15733333333333,13.677,2021,198,6,0,79638.568
"1873",2021-07-17 06:00:00,7.252,13.23825,2021,198,7,0,79676
"1874",2021-07-17 07:00:00,7.41225,13.0389166666667,2021,198,8,0,79676
"1875",2021-07-17 08:00:00,7.57008333333333,13.1741666666667,2021,198,9,0,79686.696
"1876",2021-07-17 09:00:00,7.6045,13.5826666666667,2021,198,10,0,79708.086
"1877",2021-07-17 10:00:00,7.56891666666667,14.62125,2021,198,11,0,79702.7375
"1878",2021-07-17 11:00:00,7.44675,16.4324166666667,2021,198,12,0,79676
"1879",2021-07-17 12:00:00,7.23883333333333,18.7089166666667,2021,198,13,0,79676
"1880",2021-07-17 13:00:00,6.94441666666667,20.9559166666667,2021,198,14,0,79702.736
"1881",2021-07-17 14:00:00,6.64208333333333,22.7026666666667,2021,198,15,27,79750.862
"1882",2021-07-17 15:00:00,6.34766666666667,23.7714166666667,2021,198,16,191,79756.21
"1883",2021-07-17 16:00:00,6.173,23.9340833333333,2021,198,17,392,79766.906
"1884",2021-07-17 17:00:00,6.05233333333333,23.35075,2021,198,18,591,79761.558
"1885",2021-07-17 18:00:00,5.98108333333333,22.5144166666667,2021,198,19,761,79766.906
"1886",2021-07-17 19:00:00,5.99591666666667,21.7428333333333,2021,198,20,887,79782.95
"1887",2021-07-17 20:00:00,6.02766666666667,20.9739166666667,2021,198,21,959,79761.558
"1888",2021-07-17 21:00:00,6.06366666666667,20.135,2021,198,22,983,79756.21
"1889",2021-07-17 22:00:00,6.16525,19.2054166666667,2021,198,23,950,79750.862
"1890",2021-07-17 23:00:00,6.2815,18.3501666666667,2021,198,24,872,79734.818
"1891",2021-07-18 00:00:00,6.43091666666667,17.5371666666667,2021,199,1,747,79697.39
"1892",2021-07-18 01:00:00,6.55408333333333,16.8326666666667,2021,199,2,427,79697.39
"1893",2021-07-18 02:00:00,6.68208333333333,16.1636666666667,2021,199,3,33,79740.166
"1894",2021-07-18 03:00:00,6.808,15.5618333333333,2021,199,4,27,79772.254
"1895",2021-07-18 04:00:00,6.91791666666667,15.0566666666667,2021,199,5,26,79793.642
"1896",2021-07-18 05:00:00,7.00475,14.6699166666667,2021,199,6,0,79841.768
"1897",2021-07-18 06:00:00,7.07616666666667,14.37925,2021,199,7,0,79863.16
"1898",2021-07-18 07:00:00,7.21908333333333,14.17075,2021,199,8,0,79873.852
"1899",2021-07-18 08:00:00,7.38775,14.3503333333333,2021,199,9,0,79879.198
"1900",2021-07-18 09:00:00,7.43766666666667,14.7351666666667,2021,199,10,0,79889.89
"1901",2021-07-18 10:00:00,7.43983333333333,15.6768333333333,2021,199,11,0,79889.89
"1902",2021-07-18 11:00:00,7.34783333333333,17.34425,2021,199,12,0,79873.852
"1903",2021-07-18 12:00:00,7.219,19.069,2021,199,13,0,79879.198
"1904",2021-07-18 13:00:00,7.07191666666667,20.3970833333333,2021,199,14,0,79895.238
"1905",2021-07-18 14:00:00,6.80733333333333,22.0706666666667,2021,199,15,21,79916.63
"1906",2021-07-18 15:00:00,6.5985,23.2641666666667,2021,199,16,169,79916.63
"1907",2021-07-18 16:00:00,6.41525,23.6905,2021,199,17,357,79900.586
"1908",2021-07-18 17:00:00,6.29575,23.4790833333333,2021,199,18,538,79884.544
"1909",2021-07-18 18:00:00,6.27175,23.25025,2021,199,19,704,79879.198
"1910",2021-07-18 19:00:00,6.12133333333333,22.5854166666667,2021,199,20,837,79889.89
"1911",2021-07-18 20:00:00,5.99975,21.724,2021,199,21,848,79863.156
"1912",2021-07-18 21:00:00,5.97241666666667,20.9065833333333,2021,199,22,651,79798.99
"1913",2021-07-18 22:00:00,6.04241666666667,20.068,2021,199,23,755,79761.558
"1914",2021-07-18 23:00:00,6.15725,19.2620833333333,2021,199,24,860,79762.895
"1915",2021-07-19 00:00:00,6.24808333333333,18.66625,2021,200,1,686,79777.602
"1916",2021-07-19 01:00:00,6.333,18.2121666666667,2021,200,2,423,79766.906
"1917",2021-07-19 02:00:00,6.42358333333333,17.8050833333333,2021,200,3,150,79796.315
"1918",2021-07-19 03:00:00,6.48916666666667,17.43575,2021,200,4,73,79852.464
"1919",2021-07-19 04:00:00,6.57108333333333,17.082,2021,200,5,25,79884.544
"1920",2021-07-19 05:00:00,6.62325,16.8328333333333,2021,200,6,0,79921.978
"1921",2021-07-19 06:00:00,6.68216666666667,16.5238333333333,2021,200,7,0,79905.934
"1922",2021-07-19 07:00:00,6.80083333333333,16.2408333333333,2021,200,8,0,79900.586
"1923",2021-07-19 08:00:00,7.04075,16.2190833333333,2021,200,9,0,79868.506
"1924",2021-07-19 09:00:00,7.21825,16.557,2021,200,10,0,79847.116
"1925",2021-07-19 10:00:00,7.24191666666667,17.2483333333333,2021,200,11,0,79836.42
"1926",2021-07-19 11:00:00,7.17,18.47125,2021,200,12,0,79836.42
"1927",2021-07-19 12:00:00,7.11858333333333,19.86275,2021,200,13,0,79815.028
"1928",2021-07-19 13:00:00,6.89666666666667,21.7571666666667,2021,200,14,0,79815.028
"1929",2021-07-19 14:00:00,6.69966666666667,22.8724166666667,2021,200,15,5,79820.376
"1930",2021-07-19 15:00:00,6.58041666666667,22.74775,2021,200,16,63,79857.812
"1931",2021-07-19 16:00:00,6.38675,22.3654166666667,2021,200,17,259,79863.16
"1932",2021-07-19 17:00:00,6.43658333333333,21.9760833333333,2021,200,18,414,79868.506
"1933",2021-07-19 18:00:00,6.37408333333333,21.5938333333333,2021,200,19,679,79857.812
"1934",2021-07-19 19:00:00,6.2625,20.9845,2021,200,20,594,79831.072
"1935",2021-07-19 20:00:00,6.2035,20.3163333333333,2021,200,21,814,79796.315
"1936",2021-07-19 21:00:00,6.17591666666667,19.6845,2021,200,22,931,79766.906
"1937",2021-07-19 22:00:00,6.21466666666667,19.0006666666667,2021,200,23,970,79809.682
"1938",2021-07-19 23:00:00,6.31566666666667,18.3026666666667,2021,200,24,750,79809.68
"1939",2021-07-20 00:00:00,6.41466666666667,17.677,2021,201,1,465,79782.948
"1940",2021-07-20 01:00:00,6.50633333333333,17.0890833333333,2021,201,2,365,79772.254
"1941",2021-07-20 02:00:00,6.60016666666667,16.5448333333333,2021,201,3,169,79798.988
"1942",2021-07-20 03:00:00,6.69325,16.0670833333333,2021,201,4,68,79831.072
"1943",2021-07-20 04:00:00,6.77925,15.6551666666667,2021,201,5,22,79852.462
"1944",2021-07-20 05:00:00,6.88141666666667,15.2899166666667,2021,201,6,0,79905.934
"1945",2021-07-20 06:00:00,6.93125,14.9949166666667,2021,201,7,0,79916.63
"1946",2021-07-20 07:00:00,7.06816666666667,14.85375,2021,201,8,0,79895.238
"1947",2021-07-20 08:00:00,7.27475,15.0465833333333,2021,201,9,0,79889.89
"1948",2021-07-20 09:00:00,7.28508333333333,15.3475833333333,2021,201,10,0,79868.506
"1949",2021-07-20 10:00:00,7.3115,16.2675,2021,201,11,0,79847.116
"1950",2021-07-20 11:00:00,7.217,17.8514166666667,2021,201,12,0,79841.768
"1951",2021-07-20 12:00:00,7.0765,19.89,2021,201,13,0,79836.42
"1952",2021-07-20 13:00:00,6.8105,21.9195,2021,201,14,0,79841.768
"1953",2021-07-20 14:00:00,6.50741666666667,23.46725,2021,201,15,22,79879.2
"1954",2021-07-20 15:00:00,6.25041666666667,24.3248333333333,2021,201,16,169,79911.282
"1955",2021-07-20 16:00:00,6.07166666666667,24.4248333333333,2021,201,17,361,79889.892
"1956",2021-07-20 17:00:00,5.96375,23.789,2021,201,18,552,79863.16
"1957",2021-07-20 18:00:00,5.89541666666667,22.959,2021,201,19,719,79868.506
"1958",2021-07-20 19:00:00,5.87191666666667,22.164,2021,201,20,854,79872.07
"1959",2021-07-20 20:00:00,5.90291666666667,21.3556666666667,2021,201,21,875,79829.735
"1960",2021-07-20 21:00:00,5.93416666666667,20.5245,2021,201,22,865,79789.63
"1961",2021-07-20 22:00:00,6.02633333333333,19.6195833333333,2021,201,23,919,79762.895
"1962",2021-07-20 23:00:00,6.17241666666667,18.6816666666667,2021,201,24,845,79740.168
"1963",2021-07-21 00:00:00,6.29716666666667,17.8758333333333,2021,202,1,720,79692.044
"1964",2021-07-21 01:00:00,6.42816666666667,17.1348333333333,2021,202,2,424,79654.608
"1965",2021-07-21 02:00:00,6.55091666666667,16.4606666666667,2021,202,3,37,79642.575
"1966",2021-07-21 03:00:00,6.65741666666667,15.9170833333333,2021,202,4,28,79662.63
"1967",2021-07-21 04:00:00,6.78766666666667,15.3918333333333,2021,202,5,17,79676
"1968",2021-07-21 05:00:00,6.89883333333333,14.8530833333333,2021,202,6,0,79681.348
"1969",2021-07-21 06:00:00,6.99,14.4411666666667,2021,202,7,0,79676
"1970",2021-07-21 07:00:00,7.14441666666667,14.219,2021,202,8,0,79676
"1971",2021-07-21 08:00:00,7.32333333333333,14.39375,2021,202,9,0,79655.945
"1972",2021-07-21 09:00:00,7.32441666666667,14.66925,2021,202,10,0,79615.84
"1973",2021-07-21 10:00:00,7.3635,15.6219166666667,2021,202,11,0,79609.155
"1974",2021-07-21 11:00:00,7.26433333333333,17.3185,2021,202,12,0,79595.79
"1975",2021-07-21 12:00:00,7.1245,19.4479166666667,2021,202,13,0,79609.155
"1976",2021-07-21 13:00:00,6.82816666666667,21.531,2021,202,14,0,79622.52
"1977",2021-07-21 14:00:00,6.54075,23.07675,2021,202,15,23,79622.52
"1978",2021-07-21 15:00:00,6.27983333333333,23.9278333333333,2021,202,16,182,79629.205
"1979",2021-07-21 16:00:00,6.07516666666667,24.0611666666667,2021,202,17,380,79629.205
"1980",2021-07-21 17:00:00,5.94383333333333,23.3806666666667,2021,202,18,577,79622.52
"1981",2021-07-21 18:00:00,5.892,22.4579166666667,2021,202,19,740,79615.8375
"1982",2021-07-21 19:00:00,5.90475,21.6113333333333,2021,202,20,864,79582.4175
"1983",2021-07-21 20:00:00,5.95041666666667,20.8599166666667,2021,202,21,943,79548.995
"1984",2021-07-21 21:00:00,5.97358333333333,20.0569166666667,2021,202,22,968,79542.31
"1985",2021-07-21 22:00:00,6.07783333333333,19.13325,2021,202,23,940,79522.2625
"1986",2021-07-21 23:00:00,6.201,18.1918333333333,2021,202,24,863,79488.84
"1987",2021-07-22 00:00:00,6.33258333333333,17.3870833333333,2021,203,1,739,79462.1
"1988",2021-07-22 01:00:00,6.44966666666667,16.6311666666667,2021,203,2,436,79455.4175
"1989",2021-07-22 02:00:00,6.60916666666667,15.9204166666667,2021,203,3,27,79455.4175
"1990",2021-07-22 03:00:00,6.74008333333333,15.3240833333333,2021,203,4,22,79462.1
"1991",2021-07-22 04:00:00,6.851,14.7955833333333,2021,203,5,14,79522.26
"1992",2021-07-22 05:00:00,6.961,14.3258333333333,2021,203,6,0,79582.42
"1993",2021-07-22 06:00:00,7.05483333333333,13.9096666666667,2021,203,7,0,79595.79
"2003",2021-07-22 16:00:00,6.06433333333333,24.2094166666667,2021,203,17,372,79662.63
"2004",2021-07-22 17:00:00,5.94916666666667,23.5413333333333,2021,203,18,563,79655.945
"2005",2021-07-22 18:00:00,5.89616666666667,22.646,2021,203,19,730,79649.26
"2006",2021-07-22 19:00:00,5.87825,21.85,2021,203,20,856,79662.63
"2007",2021-07-22 20:00:00,5.88758333333333,21.0428333333333,2021,203,21,933,79676
"2008",2021-07-22 21:00:00,5.92716666666667,20.21525,2021,203,22,960,79676
"2009",2021-07-22 22:00:00,6.01891666666667,19.36475,2021,203,23,935,79669.315
"2010",2021-07-22 23:00:00,6.12816666666667,18.5680833333333,2021,203,24,859,79662.63
"2011",2021-07-23 00:00:00,6.28441666666667,17.722,2021,204,1,733,79676
"2012",2021-07-23 01:00:00,6.3815,16.9986666666667,2021,204,2,436,79689.37
"2013",2021-07-23 02:00:00,6.542,16.3024166666667,2021,204,3,29,79742.8425
"2014",2021-07-23 03:00:00,6.67808333333333,15.6486666666667,2021,204,4,23,79782.95
"2015",2021-07-23 04:00:00,6.74741666666667,15.1940833333333,2021,204,5,13,79782.95
"2016",2021-07-23 05:00:00,6.88275,14.7519166666667,2021,204,6,0,79836.4225
"2017",2021-07-23 06:00:00,6.98775,14.3286666666667,2021,204,7,0,79883.2075
"2018",2021-07-23 07:00:00,7.14691666666667,14.1174166666667,2021,204,8,0,79883.2075
"2019",2021-07-23 08:00:00,7.34608333333333,14.2536666666667,2021,204,9,0,79889.89
"2020",2021-07-23 09:00:00,7.38333333333333,14.5663333333333,2021,204,10,0,79876.525
"2021",2021-07-23 10:00:00,7.46758333333333,15.406,2021,204,11,0,79869.8425
"2022",2021-07-23 11:00:00,7.45508333333333,16.7693333333333,2021,204,12,0,79883.2075
"2023",2021-07-23 12:00:00,7.36375,18.4675833333333,2021,204,13,0,79869.8425
"2024",2021-07-23 13:00:00,7.14333333333333,20.2470833333333,2021,204,14,0,79876.525
"2025",2021-07-23 14:00:00,6.87666666666667,21.7113333333333,2021,204,15,9,79923.315
"2026",2021-07-23 15:00:00,6.63066666666667,22.6209166666667,2021,204,16,150,79943.37
"2027",2021-07-23 16:00:00,6.315,23.2195833333333,2021,204,17,354,79950.055
"2028",2021-07-23 17:00:00,6.06783333333333,23.02375,2021,204,18,542,79943.37
"2029",2021-07-23 18:00:00,5.98291666666667,22.46775,2021,204,19,645,79932.674
"2030",2021-07-23 19:00:00,5.89341666666667,21.8560833333333,2021,204,20,765,79911.282
"2031",2021-07-23 20:00:00,5.89658333333333,21.1253333333333,2021,204,21,840,79884.544
"2032",2021-07-23 21:00:00,5.91075,20.3275833333333,2021,204,22,846,79852.464
"2033",2021-07-23 22:00:00,5.97891666666667,19.5874166666667,2021,204,23,868,79831.072
"2034",2021-07-23 23:00:00,6.09708333333333,18.8293333333333,2021,204,24,836,79793.642
"2035",2021-07-24 00:00:00,6.19658333333333,18.0873333333333,2021,205,1,711,79777.602
"2036",2021-07-24 01:00:00,6.31041666666667,17.4026666666667,2021,205,2,428,79766.906
"2037",2021-07-24 02:00:00,6.3985,16.8115833333333,2021,205,3,44,79766.906
"2038",2021-07-24 03:00:00,6.5255,16.26425,2021,205,4,38,79793.642
"2039",2021-07-24 04:00:00,6.64308333333333,15.7540833333333,2021,205,5,15,79836.418
"2040",2021-07-24 05:00:00,6.74466666666667,15.26775,2021,205,6,0,79905.934
"2041",2021-07-24 06:00:00,6.842,14.8624166666667,2021,205,7,0,79895.238
"2042",2021-07-24 07:00:00,6.99441666666667,14.5744166666667,2021,205,8,0,79889.89
"2043",2021-07-24 08:00:00,7.24716666666667,14.6053333333333,2021,205,9,0,79884.544
"2044",2021-07-24 09:00:00,7.3995,14.99925,2021,205,10,0,79884.544
"2045",2021-07-24 10:00:00,7.47533333333333,15.8350833333333,2021,205,11,0,79868.506
"2046",2021-07-24 11:00:00,7.3905,17.21125,2021,205,12,0,79847.116
"2047",2021-07-24 12:00:00,7.26966666666667,18.9693333333333,2021,205,13,0,79815.028
"2048",2021-07-24 13:00:00,7.03658333333333,20.7899166666667,2021,205,14,0,79815.028
"2049",2021-07-24 14:00:00,6.77741666666667,22.1801666666667,2021,205,15,9,79847.116
"2050",2021-07-24 15:00:00,6.54391666666667,23.0571666666667,2021,205,16,104,79863.16
"2051",2021-07-24 16:00:00,6.35241666666667,23.46375,2021,205,17,290,79863.158
"2052",2021-07-24 17:00:00,6.21258333333333,23.1993333333333,2021,205,18,480,79820.376
"2053",2021-07-24 18:00:00,6.08283333333333,22.6885,2021,205,19,652,79798.988
"2054",2021-07-24 19:00:00,5.99641666666667,22.0805,2021,205,20,787,79756.21
"2055",2021-07-24 20:00:00,5.91391666666667,21.2923333333333,2021,205,21,871,79718.778
"2056",2021-07-24 21:00:00,5.86058333333333,20.5065833333333,2021,205,22,886,79692.044
"2057",2021-07-24 22:00:00,5.91725,19.7320833333333,2021,205,23,841,79643.912
"2058",2021-07-24 23:00:00,6.0035,18.92925,2021,205,24,768,79585.092
"2059",2021-07-25 00:00:00,6.097,18.2205833333333,2021,206,1,643,79555.68
"2060",2021-07-25 01:00:00,6.21325,17.6270833333333,2021,206,2,410,79522.2625
"2061",2021-07-25 02:00:00,6.32075,17.0368333333333,2021,206,3,95,79510.232
"2062",2021-07-25 03:00:00,6.419,16.5365,2021,206,4,69,79536.966
"2063",2021-07-25 04:00:00,6.53641666666667,16.0740833333333,2021,206,5,19,79595.786
"2064",2021-07-25 05:00:00,6.64266666666667,15.6259166666667,2021,206,6,0,79643.912
"2065",2021-07-25 06:00:00,6.7175,15.2620833333333,2021,206,7,0,79643.912
"2066",2021-07-25 07:00:00,6.83766666666667,14.9878333333333,2021,206,8,0,79622.52
"2067",2021-07-25 08:00:00,7.05791666666667,14.9714166666667,2021,206,9,0,79627.868
"2068",2021-07-25 09:00:00,7.26066666666667,15.3455,2021,206,10,0,79611.828
"2069",2021-07-25 10:00:00,7.37358333333333,16.0846666666667,2021,206,11,0,79622.52
"2070",2021-07-25 11:00:00,7.35608333333333,17.2184166666667,2021,206,12,0,79622.52
