Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_since_local_midnight_set_1,precip_accum_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d
D9413,2021-05-31T12:16:00Z,101354.56,10.56,49,0,,0,0,0,0.19,,,80023.58,100660.26,
D9413,2021-05-31T12:31:00Z,101354.56,10.56,50,0,,0,0,0,0.48,,,80023.58,100660.24,
D9413,2021-05-31T13:01:00Z,101354.56,10,57,0,,0,0,0,1.79,,,80023.58,100704.84,
D9413,2021-05-31T13:16:00Z,101388.43,9.44,58,0,,0,0,0,1.51,,,80050.32,100783.4,
D9413,2021-05-31T13:31:00Z,101422.29,9.44,59,0,,0,0,0,1.75,,,80077.05,100817.04,
D9413,2021-05-31T14:02:00Z,101422.29,10,61,0,,0,0,0,2.75,,,80077.05,100772.06,
D9413,2021-05-31T14:16:00Z,101456.16,10,62,0,,0,0,0,2.98,,,80103.79,100805.7,
D9413,2021-05-31T14:31:00Z,101456.16,10.56,64,0,,0,0,0,3.97,,,80103.79,100760.89,
D9413,2021-05-31T14:45:00Z,101422.29,10.56,63,0,,0,0,0,3.74,,,80077.05,100727.27,
D9413,2021-05-31T15:02:00Z,101422.29,11.11,63,0,,0,0,0,4.26,,,80077.05,100683.5,
D9413,2021-05-31T15:16:00Z,101422.29,11.67,60,0,,0,0,0,4.09,,,80077.05,100639.18,
D9413,2021-05-31T15:31:00Z,101422.29,12.22,57,0,,0.9,0,0,3.87,,,80077.05,100595.84,
D9413,2021-05-31T15:45:00Z,101388.43,13.33,52,0.45,140,1.79,0,0,3.6,,SE,80050.32,100475.36,
D9413,2021-05-31T16:00:00Z,101422.29,13.33,53,0.45,141,1.79,0,0,3.87,,SE,80077.05,100508.89,
D9413,2021-05-31T16:15:00Z,101422.29,13.89,52,0.9,133,1.79,0,0,4.12,,SE,80077.05,100465.28,
D9413,2021-05-31T16:30:00Z,101388.43,14.44,52,0.45,137,1.79,0,0,4.63,,SE,80050.32,100389.09,
D9413,2021-05-31T16:45:00Z,101388.43,14.44,55,0.9,138,1.79,0,0,5.44,,SE,80050.32,100389.02,
D9413,2021-05-31T17:00:00Z,101388.43,15,56,0.45,138,1.79,0,0,6.23,,SE,80050.32,100345.74,
D9413,2021-05-31T17:15:00Z,101388.43,15.56,58,0.45,138,1.79,0,0,7.27,,SE,80050.32,100302.62,
D9413,2021-05-31T17:30:00Z,101388.43,16.11,54,0.9,138,1.79,0,0,6.73,,SE,80050.32,100260.59,
D9413,2021-05-31T17:46:00Z,101388.43,16.67,53,0.45,138,1.34,0,0,6.98,,SE,80050.32,100217.89,
D9413,2021-05-31T18:00:00Z,101388.43,17.78,34,0,,1.34,0,0,1.63,,,80050.32,100134.27,
D9413,2021-05-31T18:16:00Z,101422.29,18.89,30,0,,1.34,0,0,0.87,,,80077.05,100084.38,
D9413,2021-05-31T18:30:00Z,101422.29,20,26,0.45,138,1.34,0,0,-0.15,,SE,80077.05,100001.74,
D9413,2021-05-31T18:45:00Z,101422.29,20,24,0,,0.9,0,0,-1.24,,,80077.05,100001.81,
D9413,2021-05-31T19:00:00Z,101422.29,21.11,27,0,,1.34,0,0,1.33,,,80077.05,99919.64,
D9413,2021-05-31T19:15:00Z,101422.29,21.11,21,0.45,140,1.79,0,0,-2.11,,SE,80077.05,99919.84,
D9413,2021-05-31T19:30:00Z,101422.29,21.67,22,0.45,138,1.79,0,0,-1.01,,SE,80077.05,99878.65,
D9413,2021-05-31T19:45:00Z,101422.29,22.22,20,0,,1.79,0,0,-1.83,,,80077.05,99838.48,
D9413,2021-05-31T20:02:00Z,101388.43,22.78,19,0.45,128,1.79,0,0,-2.06,,SE,80050.32,99764.39,
D9413,2021-05-31T20:16:00Z,101388.43,22.78,18,0.45,126,1.79,0,0,-2.78,,SE,80050.32,99764.42,
D9413,2021-05-31T20:31:00Z,101354.56,22.78,19,0.45,126,1.79,0,0,-2.06,,SE,80023.58,99731.06,
D9413,2021-05-31T20:47:00Z,101354.56,23.33,18,0,,2.23,0,0,-2.33,,,80023.58,99691.2,
D9413,2021-05-31T21:01:00Z,101354.56,23.89,18,0.9,132,2.23,0,0,-1.87,,SE,80023.58,99650.75,
D9413,2021-05-31T21:17:00Z,101320.7,23.89,17,0,,1.79,0,0,-2.63,,,79996.84,99617.49,
D9413,2021-05-31T21:30:00Z,101320.7,23.89,18,0,,1.79,0,0,-1.87,,,79996.84,99617.45,
D9413,2021-05-31T21:45:00Z,101320.7,23.89,18,0.9,126,1.34,0,0,-1.87,,SE,79996.84,99617.45,
D9413,2021-05-31T22:01:00Z,101286.84,23.89,18,0,,1.34,0,0,-1.87,,,79970.11,99584.17,
D9413,2021-05-31T22:16:00Z,101286.84,23.89,16,0.45,112,1.34,0,0,-3.44,,ESE,79970.11,99584.24,
D9413,2021-05-31T22:30:00Z,101286.84,23.89,17,0,,1.34,0,0,-2.63,,,79970.11,99584.21,
D9413,2021-05-31T22:45:00Z,101286.84,23.89,18,0,,1.34,0,0,-1.87,,,79970.11,99584.17,
D9413,2021-05-31T23:01:00Z,101286.84,23.89,18,0,,0.9,0,0,-1.87,,,79970.11,99584.17,
D9413,2021-05-31T23:15:00Z,101252.97,23.33,19,0,,0.45,0,0,-1.6,,,79943.37,99591.24,
D9413,2021-05-31T23:31:00Z,101286.84,22.78,19,0,,0,0,0,-2.06,,,79970.11,99664.42,
D9413,2021-05-31T23:46:00Z,101286.84,22.22,20,0,,0,0,0,-1.83,,,79970.11,99705.14,
D9413,2021-06-01T00:01:00Z,101252.97,22.22,24,0,,0,0,0,0.65,,,79943.37,99671.66,
D9413,2021-06-01T00:16:00Z,101252.97,21.67,25,0,,0.45,0,0,0.75,,,79943.37,99711.81,
D9413,2021-06-01T00:32:00Z,101219.11,20.56,29,0,,0.9,0,0,1.85,,,79916.63,99759.9,
D9413,2021-06-01T00:45:00Z,101219.11,20,30,0.45,123,0.9,0,0,1.84,,ESE,79916.63,99801.28,
D9413,2021-06-01T01:01:00Z,101219.11,19.44,30,0.45,123,0.9,0,0,1.35,,ESE,79916.63,99842.87,
D9413,2021-06-01T01:16:00Z,101219.11,19.44,31,0.45,123,0.9,0,0,1.8,,ESE,79916.63,99842.84,
D9413,2021-06-01T01:30:00Z,101219.11,18.89,31,0.45,123,0.9,0,0,1.32,,ESE,79916.63,99883.84,
D9413,2021-06-01T01:46:00Z,101185.24,18.89,32,0.45,123,0.9,0,0,1.76,,ESE,79889.89,99850.39,
D9413,2021-06-01T02:01:00Z,101219.11,18.89,33,0,,0.9,0,0,2.2,,,79916.63,99883.79,
D9413,2021-06-01T02:16:00Z,101219.11,18.33,33,0,,0.45,0,0,1.7,,,79916.63,99925.72,
D9413,2021-06-01T02:31:00Z,101219.11,18.33,34,0,,0.45,0,0,2.12,,,79916.63,99925.69,
D9413,2021-06-01T02:46:00Z,101219.11,18.33,34,0,,0.45,0,0,2.12,,,79916.63,99925.69,
D9413,2021-06-01T03:01:00Z,101219.11,18.33,36,0,,0,0,0,2.92,,,79916.63,99925.63,
D9413,2021-06-01T03:16:00Z,101252.97,18.33,38,0,,0.9,0,0,3.69,,,79943.37,99959.01,
D9413,2021-06-01T03:33:00Z,101252.97,18.33,40,0,,0.45,0,0,4.42,,,79943.37,99958.95,
D9413,2021-06-01T03:45:00Z,101252.97,18.33,40,0,,0,0,0,4.42,,,79943.37,99958.95,
D9413,2021-06-01T04:01:00Z,101252.97,18.33,39,0.45,213,0.9,0,0,4.06,,SSW,79943.37,99958.98,
D9413,2021-06-01T04:16:00Z,101252.97,17.78,40,0,,0,0,0,3.93,,,79943.37,100000.32,
D9413,2021-06-01T04:31:00Z,101286.84,17.22,40,0,,0.45,0,0,3.42,,,79970.11,100076.08,
D9413,2021-06-01T04:46:00Z,101286.84,16.67,40,0,,0,0,0,2.93,,,79970.11,100117.81,
D9413,2021-06-01T05:00:00Z,101286.84,16.67,39,0,,0.45,0,0,2.57,,,79970.11,100117.84,
D9413,2021-06-01T05:16:00Z,101320.7,16.67,40,0,,0,0,0,2.93,,,79996.84,100151.27,
D9413,2021-06-01T05:30:00Z,101320.7,16.11,40,0,,0,0,0,2.42,,,79996.84,100193.95,
D9413,2021-06-01T05:46:00Z,101320.7,16.11,39,0,,0,0,0,2.06,,,79996.84,100193.98,
D9413,2021-06-01T06:01:00Z,101320.7,16.11,39,0,,0,0,0,2.06,,,79996.84,100193.98,
D9413,2021-06-01T06:16:00Z,101320.7,15.56,39,0,,0,0,0,1.57,,,79996.84,100236.06,
D9413,2021-06-01T06:31:00Z,101354.56,15.56,41,0,,0,0,0,2.27,,,80023.58,100269.52,
D9413,2021-06-01T06:46:00Z,101320.7,15.56,40,0,,0.45,0,0,1.92,,,79996.84,100236.04,
D9413,2021-06-01T07:01:00Z,101354.56,15,40,0,,0,0,0,1.42,,,80023.58,100312.59,
D9413,2021-06-01T07:16:00Z,101320.7,15.56,39,0,,0,0,0,1.57,,,79996.84,100236.06,
D9413,2021-06-01T07:33:00Z,101354.56,15,40,0,,0,0,0,1.42,,,80023.58,100312.59,
D9413,2021-06-01T07:46:00Z,101354.56,15,39,0,,0,0,0,1.06,,,80023.58,100312.62,
D9413,2021-06-01T08:01:00Z,101320.7,15,40,0,,0,0,0,1.42,,,79996.84,100279.07,
D9413,2021-06-01T08:17:00Z,101320.7,15,43,0,,0,0,0,2.43,,,79996.84,100279,
D9413,2021-06-01T08:31:00Z,101354.56,14.44,42,0,,0,0,0,1.59,,,80023.58,100355.78,
D9413,2021-06-01T08:47:00Z,101320.7,13.89,43,0,,0,0,0,1.42,,,79996.84,100364.84,
D9413,2021-06-01T09:01:00Z,101354.56,13.89,46,0,,0,0,0,2.37,,,80023.58,100398.33,
D9413,2021-06-01T09:17:00Z,101354.56,13.33,46,0,,0,0,0,1.86,,,80023.58,100441.92,
D9413,2021-06-01T09:31:00Z,101354.56,12.78,45,0,,0,0,0,1.05,,,80023.58,100484.94,
D9413,2021-06-01T09:46:00Z,101354.56,12.78,46,0,,0,0,0,1.36,,,80023.58,100484.92,
D9413,2021-06-01T10:00:00Z,101354.56,12.78,46,0,,0,0,0,1.36,,,80023.58,100484.92,
D9413,2021-06-01T10:15:00Z,101354.56,12.78,45,0,,0,0,0,1.05,,,80023.58,100484.94,
D9413,2021-06-01T10:30:00Z,101354.56,12.78,46,0,,0,0,0,1.36,,,80023.58,100484.92,
D9413,2021-06-01T10:45:00Z,101354.56,12.78,50,0,,0,0,0,2.53,,,80023.58,100484.84,
D9413,2021-06-01T11:00:00Z,101354.56,12.78,48,0,,0,0,0,1.95,,,80023.58,100484.88,
D9413,2021-06-01T11:15:00Z,101354.56,12.22,49,0,,0,0,0,1.73,,,80023.58,100528.83,
D9413,2021-06-01T11:30:00Z,101354.56,12.22,49,0,,0,0,0,1.73,,,80023.58,100528.83,
D9413,2021-06-01T11:45:00Z,101354.56,12.22,49,0,,0,0,0,1.73,,,80023.58,100528.83,
D9413,2021-06-01T12:00:00Z,101354.56,12.22,48,0,,0,0,0,1.44,,,80023.58,100528.85,
D9413,2021-06-01T12:15:00Z,101388.43,12.22,50,0,,0,0,0,2.01,,,80050.32,100562.4,
D9413,2021-06-01T12:30:00Z,101388.43,11.67,49,0,,0,0,0,1.22,,,80050.32,100605.8,
D9413,2021-06-01T12:45:00Z,101388.43,11.67,50,0,,0,0,0,1.5,,,80050.32,100605.78,
D9413,2021-06-01T13:01:00Z,101388.43,11.67,53,0,,0,0,0,2.32,,,80050.32,100605.72,
D9413,2021-06-01T13:15:00Z,101422.29,11.67,54,0,,0,0,0,2.59,,,80077.05,100639.3,
D9413,2021-06-01T13:30:00Z,101422.29,11.67,58,0,,0,0,0,3.61,,,80077.05,100639.22,
D9413,2021-06-01T13:45:00Z,101422.29,11.67,58,0,,0,0,0,3.61,,,80077.05,100639.22,
D9413,2021-06-01T14:00:00Z,101422.29,11.67,57,0,,0,0,0,3.36,,,80077.05,100639.24,
D9413,2021-06-01T14:15:00Z,101388.43,12.22,59,0,,0,0,0,4.37,,,80050.32,100562.22,
D9413,2021-06-01T14:31:00Z,101388.43,12.22,63,0,,0,0,0,5.32,,,80050.32,100562.14,
D9413,2021-06-01T14:45:00Z,101388.43,12.78,62,0,,0,0,0,5.62,,,80050.32,100518.17,
D9413,2021-06-01T15:01:00Z,101388.43,13.33,65,0,,0,0,0,6.83,,,80050.32,100475.09,
D9413,2021-06-01T15:15:00Z,101354.56,13.33,64,0,,0.9,0,0,6.6,,,80023.58,100441.55,
D9413,2021-06-01T15:30:00Z,101388.43,14.44,62,0.45,156,1.79,0,0,7.19,,SSE,80050.32,100388.86,
D9413,2021-06-01T15:46:00Z,101388.43,14.44,59,0.45,146,1.34,0,0,6.46,,SE,80050.32,100388.93,
D9413,2021-06-01T16:00:00Z,101388.43,15,50,0.45,146,1.34,0,0,4.58,,SE,80050.32,100345.88,
D9413,2021-06-01T16:16:00Z,101354.56,15.56,49,0.45,145,1.34,0,0,4.81,,SE,80023.58,100269.33,
D9413,2021-06-01T16:30:00Z,101354.56,16.11,48,0.45,145,1.34,0,0,5.02,,SE,80023.58,100227.24,
D9413,2021-06-01T16:46:00Z,101354.56,16.67,47,0.45,145,1.34,0,0,5.23,,SE,80023.58,100184.57,
D9413,2021-06-01T17:01:00Z,101354.56,17.22,45,0.45,145,1.34,0,0,5.11,,SE,80023.58,100142.86,
D9413,2021-06-01T17:16:00Z,101320.7,17.22,51,0.9,142,1.79,0,0,6.93,,SE,79996.84,100109.24,
D9413,2021-06-01T17:31:00Z,101320.7,17.22,51,0.45,137,1.79,0,0,6.93,,SE,79996.84,100109.24,
D9413,2021-06-01T17:46:00Z,101320.7,17.22,51,0.45,138,1.34,0,0,6.93,,SE,79996.84,100109.24,
D9413,2021-06-01T18:02:00Z,101320.7,16.67,51,0.45,138,1.34,0,0,6.42,,SE,79996.84,100150.99,
D9413,2021-06-01T18:16:00Z,101286.84,17.22,48,0.45,137,1.34,0,0,6.04,,SE,79970.11,100075.87,
D9413,2021-06-01T18:32:00Z,101286.84,17.78,44,0.9,138,1.34,0,0,5.3,,SE,79970.11,100033.66,
D9413,2021-06-01T18:46:00Z,101286.84,18.33,43,0.9,138,1.79,0,0,5.46,,SE,79970.11,99992.3,
D9413,2021-06-01T19:02:00Z,101286.84,18.33,46,0.9,137,1.34,0,0,6.44,,SE,79970.11,99992.22,
D9413,2021-06-01T19:16:00Z,101286.84,18.89,46,0.9,137,1.79,0,0,6.96,,SE,79970.11,99950.25,
D9413,2021-06-01T19:33:00Z,101252.97,18.89,45,0.45,137,1.79,0,0,6.64,,SE,79943.37,99916.86,
D9413,2021-06-01T19:46:00Z,101252.97,19.44,41,0.9,138,1.79,0,0,5.78,,SE,79943.37,99875.94,
D9413,2021-06-01T20:15:00Z,101219.11,20,42,0,,1.79,0,0,6.64,,,79916.63,99800.91,
D9413,2021-06-01T20:31:00Z,101185.24,21.11,43,0.9,140,1.79,0,0,7.99,,SE,79889.89,99685.57,
D9413,2021-06-01T20:46:00Z,101185.24,20.56,36,0.45,138,2.23,0,0,4.91,,SE,79889.89,99726.3,
D9413,2021-06-01T21:01:00Z,101185.24,21.11,40,0.9,138,1.79,0,0,6.93,,SE,79889.89,99685.67,
D9413,2021-06-01T21:15:00Z,101185.24,21.11,40,0,,1.79,0,0,6.93,,,79889.89,99685.67,
D9413,2021-06-01T21:31:00Z,101151.38,22.78,27,0,,1.34,0,0,2.78,,,79863.16,99530.84,
D9413,2021-06-01T21:46:00Z,101151.38,22.78,32,0.45,137,1.79,0,0,5.19,,SE,79863.16,99530.66,
D9413,2021-06-01T22:00:00Z,101117.52,23.33,24,0,,1.34,0,0,1.6,,,79836.42,99457.82,
D9413,2021-06-01T22:16:00Z,101117.52,24.44,22,0,,1.34,0,0,1.33,,,79836.42,99378.05,
D9413,2021-06-01T22:31:00Z,101117.52,24.44,21,0,,0.9,0,0,0.69,,,79836.42,99378.09,
D9413,2021-06-01T22:46:00Z,101083.65,24.44,20,0,,1.34,0,0,0.02,,,79809.68,99344.84,
D9413,2021-06-02T00:01:00Z,101015.92,25,27,0.45,126,2.23,0,0,4.69,,SE,79756.21,99238,
D9413,2021-06-02T00:16:00Z,101015.92,25,27,1.34,146,3.58,0,0,4.69,,SE,79756.21,99238,
D9413,2021-06-02T00:30:00Z,101015.92,24.44,27,0.9,135,4.02,0,0,4.21,,SE,79756.21,99278,
D9413,2021-06-02T00:46:00Z,101015.92,24.44,28,0.45,138,3.13,0,0,4.73,,SE,79756.21,99277.96,
D9413,2021-06-02T01:01:00Z,101015.92,23.89,31,0,,1.34,0,0,5.71,,,79756.21,99317.3,
D9413,2021-06-02T01:15:00Z,101015.92,23.33,30,0,,1.79,0,0,4.75,,,79756.21,99357.67,
D9413,2021-06-02T01:45:00Z,100982.06,22.22,36,0,,0.9,0,0,6.39,,,79729.47,99404.55,
D9413,2021-06-02T02:00:00Z,101015.92,21.67,35,0,,0.9,0,0,5.5,,,79756.21,99478.03,
D9413,2021-06-02T02:15:00Z,101015.92,22.22,34,0,,1.79,0,0,5.57,,,79756.21,99437.96,
D9413,2021-06-02T02:45:00Z,101015.92,20.56,39,0,,0.45,0,0,6.07,,,79756.21,99559.33,
D9413,2021-06-02T03:00:00Z,101015.92,20,41,0,,0.9,0,0,6.29,,,79756.21,99600.6,
D9413,2021-06-02T03:15:00Z,101015.92,20.56,38,0,,1.79,0,0,5.69,,,79756.21,99559.36,
D9413,2021-06-02T03:45:00Z,101015.92,20.56,39,0,,0.9,0,0,6.07,,,79756.21,99559.33,
D9413,2021-06-02T04:00:00Z,101015.92,20,38,0,,0.45,0,0,5.19,,,79756.21,99600.7,
D9413,2021-06-02T04:15:00Z,101015.92,19.44,37,0,,0.45,0,0,4.31,,,79756.21,99642.23,
D9413,2021-06-02T04:30:00Z,101015.92,19.44,36,0,,0.9,0,0,3.91,,,79756.21,99642.26,
D9413,2021-06-02T04:45:00Z,101049.79,19.44,37,0,,0,0,0,4.31,,,79782.95,99675.64,
D9413,2021-06-02T05:00:00Z,101083.65,18.33,39,0,,0.45,0,0,4.06,,,79809.68,99791.82,
D9413,2021-06-02T05:15:00Z,101083.65,17.22,42,0,,0,0,0,4.12,,,79809.68,99875.26,
D9413,2021-06-02T05:30:00Z,101117.52,16.67,42,0,,0,0,0,3.62,,,79836.42,99950.39,
D9413,2021-06-02T05:45:00Z,101083.65,16.67,44,0,,0.9,0,0,4.28,,,79809.68,99916.86,
D9413,2021-06-02T06:00:00Z,101083.65,16.67,46,0.45,5,0.9,0,0,4.92,,N,79809.68,99916.81,
D9413,2021-06-02T06:16:00Z,101083.65,16.67,46,0,,0.45,0,0,4.92,,,79809.68,99916.81,
D9413,2021-06-02T06:30:00Z,101083.65,16.11,45,0,,0,0,0,4.09,,,79809.68,99959.41,
D9413,2021-06-02T06:45:00Z,101083.65,16.11,47,0,,0,0,0,4.72,,,79809.68,99959.36,
D9413,2021-06-02T07:00:00Z,101049.79,15.56,46,0,,0,0,0,3.9,,,79782.95,99967.89,
D9413,2021-06-02T07:15:00Z,101049.79,15.56,48,0,,0,0,0,4.51,,,79782.95,99967.84,
D9413,2021-06-02T07:30:00Z,101049.79,15,49,0,,0,0,0,4.29,,,79782.95,100010.74,
D9413,2021-06-02T07:45:00Z,101049.79,15,50,0,,0,0,0,4.58,,,79782.95,100010.72,
D9413,2021-06-02T08:00:00Z,101049.79,15,50,0,,0,0,0,4.58,,,79782.95,100010.72,
D9413,2021-06-02T08:15:00Z,101015.92,15,51,0,,0,0,0,4.87,,,79756.21,99977.18,
D9413,2021-06-02T08:31:00Z,101015.92,15,51,0,,0,0,0,4.87,,,79756.21,99977.18,
D9413,2021-06-02T08:45:00Z,101015.92,14.44,52,0,,0,0,0,4.63,,,79756.21,100020.25,
D9413,2021-06-02T09:00:00Z,101015.92,14.44,53,0,,0,0,0,4.9,,,79756.21,100020.23,
D9413,2021-06-02T09:15:00Z,100982.06,13.89,53,0,,0,0,0,4.39,,,79729.47,100029.18,
D9413,2021-06-02T09:30:00Z,100982.06,14.44,53,0,,0,0,0,4.9,,,79729.47,99986.69,
D9413,2021-06-02T09:46:00Z,100982.06,14.44,53,0,,0,0,0,4.9,,,79729.47,99986.69,
D9413,2021-06-02T10:00:00Z,100982.06,13.89,53,0,,0,0,0,4.39,,,79729.47,100029.18,
D9413,2021-06-02T10:15:00Z,100982.06,13.89,53,0,,0,0,0,4.39,,,79729.47,100029.18,
D9413,2021-06-02T10:31:00Z,100982.06,13.89,53,0,,0,0,0,4.39,,,79729.47,100029.18,
D9413,2021-06-02T10:45:00Z,100982.06,13.89,54,0,,0,0,0,4.66,,,79729.47,100029.16,
D9413,2021-06-02T11:00:00Z,100982.06,13.33,55,0,,0,0,0,4.4,,,79729.47,100072.58,
D9413,2021-06-02T11:16:00Z,100982.06,13.33,56,0,,0,0,0,4.66,,,79729.47,100072.56,
D9413,2021-06-02T11:31:00Z,100982.06,13.33,56,0,,0,0,0,4.66,,,79729.47,100072.56,
D9413,2021-06-02T11:45:00Z,100982.06,12.78,57,0,,0,0,0,4.4,,,79729.47,100115.38,
D9413,2021-06-02T12:01:00Z,101015.92,12.78,57,0,,0,0,0,4.4,,,79756.21,100148.96,
D9413,2021-06-02T12:16:00Z,101015.92,12.78,58,0,,0,0,0,4.65,,,79756.21,100148.94,
D9413,2021-06-02T12:30:00Z,101015.92,12.22,57,0,,0,0,0,3.87,,,79756.21,100192.79,
D9413,2021-06-02T12:47:00Z,101015.92,12.22,58,0,,0,0,0,4.12,,,79756.21,100192.77,
D9413,2021-06-02T13:01:00Z,101015.92,12.22,58,0,,0,0,0,4.12,,,79756.21,100192.77,
D9413,2021-06-02T13:15:00Z,101015.92,12.22,61,0,,0,0,0,4.85,,,79756.21,100192.71,
D9413,2021-06-02T13:30:00Z,101015.92,12.78,61,0,,0,0,0,5.38,,,79756.21,100148.88,
D9413,2021-06-02T13:46:00Z,101015.92,12.78,62,0,,0,0,0,5.62,,,79756.21,100148.86,
D9413,2021-06-02T14:02:00Z,101015.92,12.78,64,0,,0,0,0,6.08,,,79756.21,100148.82,
D9413,2021-06-02T14:15:00Z,101015.92,12.78,65,0,,0,0,0,6.31,,,79756.21,100148.8,
D9413,2021-06-02T14:31:00Z,101015.92,12.78,68,0,,0,0,0,6.97,,,79756.21,100148.74,
D9413,2021-06-02T14:46:00Z,101015.92,13.33,68,0,,0,0,0,7.49,,,79756.21,100105.87,
D9413,2021-06-02T15:01:00Z,101049.79,13.89,64,0,,0,0,0,7.13,,,79782.95,100096.04,
D9413,2021-06-02T15:16:00Z,101049.79,14.44,55,0,,0,0,0,5.44,,,79782.95,100053.71,
D9413,2021-06-02T15:31:00Z,101083.65,15,53,0.45,111,1.34,0,0,5.43,,ESE,79809.68,100044.16,
D9413,2021-06-02T15:47:00Z,101083.65,15,52,0.45,115,1.34,0,0,5.15,,ESE,79809.68,100044.18,
D9413,2021-06-02T16:01:00Z,101083.65,15.56,51,0.45,121,1.34,0,0,5.39,,ESE,79809.68,100001.26,
D9413,2021-06-02T16:16:00Z,101083.65,15.56,52,0.45,124,1.34,0,0,5.67,,SE,79809.68,100001.24,
D9413,2021-06-02T16:31:00Z,101083.65,16.11,51,0.45,127,1.34,0,0,5.9,,SE,79809.68,99959.26,
D9413,2021-06-02T16:47:00Z,101083.65,17.22,50,0.45,130,1.79,0,0,6.64,,SE,79809.68,99875.05,
D9413,2021-06-02T17:01:00Z,101049.79,17.78,49,0.45,130,1.34,0,0,6.86,,SE,79782.95,99799.41,
D9413,2021-06-02T17:30:00Z,101015.92,18.89,46,0.9,132,1.79,0,0,6.96,,SE,79756.21,99682.9,
D9413,2021-06-02T17:45:00Z,101015.92,18.89,46,0.45,140,1.79,0,0,6.96,,SE,79756.21,99682.9,
D9413,2021-06-02T18:00:00Z,101015.92,18.33,43,0.45,140,1.79,0,0,5.46,,SE,79756.21,99724.85,
D9413,2021-06-02T18:15:00Z,101015.92,17.78,49,0.45,140,2.23,0,0,6.86,,SE,79756.21,99765.96,
D9413,2021-06-02T18:46:00Z,101015.92,18.33,51,0.45,140,1.34,0,0,7.96,,SE,79756.21,99724.62,
D9413,2021-06-02T19:00:00Z,100982.06,19.44,43,0.45,140,1.34,0,0,6.47,,SE,79729.47,99608.65,
D9413,2021-06-02T19:15:00Z,100982.06,20,39,0.9,138,2.23,0,0,5.57,,SE,79729.47,99567.27,
D9413,2021-06-02T19:31:00Z,100948.2,20.56,41,0.45,140,1.34,0,0,6.8,,SE,79702.74,99492.52,
D9413,2021-06-02T22:15:00Z,100812.74,24.44,34,0,,1.79,0,0,7.54,,,79595.79,99078.03,
D9413,2021-06-02T23:30:00Z,100677.29,26.67,30,0.45,128,2.23,0,0,7.67,,SE,79488.84,98787.23,26.18
D9413,2021-06-02T23:46:00Z,100677.29,26.67,31,0.9,140,2.23,0,0,8.15,,SE,79488.84,98787.18,26.2
D9413,2021-06-03T00:00:00Z,100677.29,26.11,29,0,,1.34,0,0,6.69,,,79488.84,98826.67,
D9413,2021-06-03T00:15:00Z,100677.29,26.11,29,0,,4.02,0,0,6.69,,,79488.84,98826.67,
D9413,2021-06-03T00:31:00Z,100677.29,25.56,30,0.45,127,3.13,0,0,6.7,,SE,79488.84,98865.48,
D9413,2021-06-03T00:45:00Z,100643.42,25,29,0,,3.13,0,0,5.72,,,79462.1,98871.96,
D9413,2021-06-03T01:00:00Z,100677.29,25,29,0,,2.68,0,0,5.72,,,79488.84,98905.23,
D9413,2021-06-03T01:15:00Z,100677.29,24.44,29,0.45,96,2.23,0,0,5.23,,E,79488.84,98945.11,
D9413,2021-06-03T01:31:00Z,100677.29,24.44,29,0.45,128,1.79,0,0,5.23,,SE,79488.84,98945.11,
D9413,2021-06-03T01:46:00Z,100677.29,24.44,29,1.34,133,3.13,0,0,5.23,,SE,79488.84,98945.11,
D9413,2021-06-03T02:01:00Z,100677.29,23.89,29,0,,3.13,0,0,4.75,,,79488.84,98984.43,
D9413,2021-06-03T02:17:00Z,100677.29,23.33,30,0.45,134,3.58,0,0,4.75,,SE,79488.84,99024.58,
D9413,2021-06-03T02:31:00Z,100677.29,23.33,29,0,,2.68,0,0,4.26,,,79488.84,99024.62,
D9413,2021-06-03T02:46:00Z,100677.29,22.78,30,0.45,99,1.79,0,0,4.27,,E,79488.84,99064.22,
D9413,2021-06-03T03:01:00Z,100677.29,22.78,31,0,,1.79,0,0,4.74,,,79488.84,99064.19,
D9413,2021-06-03T03:16:00Z,100677.29,22.22,30,0.45,50,2.68,0,0,3.78,,NE,79488.84,99104.75,
D9413,2021-06-03T03:31:00Z,100711.15,22.22,32,0,,1.34,0,0,4.7,,,79515.58,99138.02,
D9413,2021-06-03T03:46:00Z,100745.01,20.56,35,0,,0.45,0,0,4.51,,,79542.31,99292.44,
D9413,2021-06-03T04:01:00Z,100745.01,19.44,39,0,,0.45,0,0,5.06,,,79542.31,99374.94,
D9413,2021-06-03T04:17:00Z,100778.88,18.33,40,0,,0,0,0,4.42,,,79569.05,99490.91,
D9413,2021-06-03T04:31:00Z,100778.88,17.78,39,0,,0,0,0,3.57,,,79569.05,99532.11,
D9413,2021-06-03T04:46:00Z,100778.88,17.78,40,0,,0,0,0,3.93,,,79569.05,99532.09,
D9413,2021-06-03T05:00:00Z,100812.74,17.22,41,0,,0,0,0,3.77,,,79595.79,99607.62,
D9413,2021-06-03T05:17:00Z,100812.74,17.22,40,0,,0,0,0,3.42,,,79595.79,99607.65,
